Plaza,PlazaName,Date,TotalCars
30,Herkimer,2021-11-30,214442
30,Herkimer,2021-12-01,216163
30,Herkimer,2021-12-02,219385
30,Herkimer,2021-12-03,221681
30,Herkimer,2021-12-05,204441
30,Herkimer,2021-12-06,211368
30,Herkimer,2021-12-07,211776
30,Herkimer,2021-12-08,212470
30,Herkimer,2021-12-09,218667
30,Herkimer,2021-12-10,227743
30,Herkimer,2021-12-11,211334
30,Herkimer,2021-12-12,203634
30,Herkimer,2021-12-13,209960
30,Herkimer,2021-12-14,214367
30,Herkimer,2021-12-15,219916
30,Herkimer,2021-12-16,224828
30,Herkimer,2021-12-17,229393
30,Herkimer,2021-12-18,206923
30,Herkimer,2021-12-19,200317
30,Herkimer,2021-12-20,211327
30,Herkimer,2021-12-21,215610
30,Herkimer,2021-12-22,433722
30,Herkimer,2021-12-23,226705
30,Herkimer,2021-12-24,198652
30,Herkimer,2021-12-25,159759
30,Herkimer,2021-12-26,179027
30,Herkimer,2021-12-27,195137
30,Herkimer,2021-12-28,196245
30,Herkimer,2021-12-29,196481
30,Herkimer,2021-12-30,205879
30,Herkimer,2021-12-31,167333
30,Herkimer,2022-01-01,125231
30,Herkimer,2022-01-02,161796
30,Herkimer,2022-01-03,178611
30,Herkimer,2022-01-04,188753
30,Herkimer,2022-01-05,182147
30,Herkimer,2022-01-06,197494
30,Herkimer,2022-01-07,149037
30,Herkimer,2022-01-08,165736
30,Herkimer,2022-01-09,150377
30,Herkimer,2022-01-10,194432
30,Herkimer,2022-01-11,193508
30,Herkimer,2022-01-12,198551
30,Herkimer,2022-01-13,204057
30,Herkimer,2022-01-14,208433
30,Herkimer,2022-01-15,182715
30,Herkimer,2022-01-16,158419
30,Herkimer,2022-01-17,169071
30,Herkimer,2022-01-18,202016
30,Herkimer,2022-01-19,205671
30,Herkimer,2022-01-20,191297
30,Herkimer,2022-01-21,206375
30,Herkimer,2022-01-22,184825
30,Herkimer,2022-01-23,171589
30,Herkimer,2022-01-24,198889
30,Herkimer,2022-01-25,202909
30,Herkimer,2022-01-26,205106
30,Herkimer,2022-01-27,212051
30,Herkimer,2022-01-28,208215
30,Herkimer,2022-01-29,49045
30,Herkimer,2022-01-30,129560
30,Herkimer,2022-01-31,193529
30,Herkimer,2022-02-01,196275
30,Herkimer,2022-02-02,208512
30,Herkimer,2022-02-03,204868
30,Herkimer,2022-02-04,196398
30,Herkimer,2022-02-05,195890
30,Herkimer,2022-02-06,186057
30,Herkimer,2022-02-07,201073
30,Herkimer,2022-02-08,208444
30,Herkimer,2022-02-09,213386
30,Herkimer,2022-02-10,215835
30,Herkimer,2022-02-11,221692
30,Herkimer,2022-02-12,210111
30,Herkimer,2022-02-13,163323
30,Herkimer,2022-02-14,206654
30,Herkimer,2022-02-15,211402
30,Herkimer,2022-02-16,213477
30,Herkimer,2022-02-17,217495
30,Herkimer,2022-02-18,218978
30,Herkimer,2022-02-19,194690
30,Herkimer,2022-02-20,192139
30,Herkimer,2022-02-21,203086
30,Herkimer,2022-02-22,204947
30,Herkimer,2022-02-23,214854
30,Herkimer,2022-02-24,216157
30,Herkimer,2022-02-25,197929
30,Herkimer,2022-02-26,208640
30,Herkimer,2022-02-27,198758
30,Herkimer,2022-02-28,210305
30,Herkimer,2022-03-01,212769
30,Herkimer,2022-03-02,216303
30,Herkimer,2022-03-03,219134
30,Herkimer,2022-03-04,225243
30,Herkimer,2022-03-05,208622
30,Herkimer,2022-03-06,189290
30,Herkimer,2022-03-07,209171
30,Herkimer,2022-03-08,214308
30,Herkimer,2022-03-09,201653
30,Herkimer,2022-03-10,221614
30,Herkimer,2022-03-11,234144
30,Herkimer,2022-03-12,158764
30,Herkimer,2022-03-13,189720
30,Herkimer,2022-03-14,213801
30,Herkimer,2022-03-15,216607
30,Herkimer,2022-03-16,218579
30,Herkimer,2022-03-17,214902
30,Herkimer,2022-03-18,230657
30,Herkimer,2022-03-19,213076
30,Herkimer,2022-03-20,209203
30,Herkimer,2022-03-21,212237
30,Herkimer,2022-03-22,215672
30,Herkimer,2022-03-23,212974
30,Herkimer,2022-03-24,213506
30,Herkimer,2022-03-25,224871
30,Herkimer,2022-03-26,210576
30,Herkimer,2022-03-27,204145
30,Herkimer,2022-03-28,211391
30,Herkimer,2022-03-29,215008
30,Herkimer,2022-03-30,216783
30,Herkimer,2022-03-31,222492
30,Herkimer,2022-04-01,226880
30,Herkimer,2022-04-02,210367
30,Herkimer,2022-04-03,193513
30,Herkimer,2022-04-04,219854
30,Herkimer,2022-04-05,218458
30,Herkimer,2022-04-06,212394
30,Herkimer,2022-04-07,207954
30,Herkimer,2022-04-08,232203
30,Herkimer,2022-04-09,213352
30,Herkimer,2022-04-10,203569
30,Herkimer,2022-04-11,217150
30,Herkimer,2022-04-12,217216
30,Herkimer,2022-04-13,221800
30,Herkimer,2022-04-14,230768
30,Herkimer,2022-04-15,231694
30,Herkimer,2022-04-16,212775
30,Herkimer,2022-04-17,209152
30,Herkimer,2022-04-18,218244
30,Herkimer,2022-04-19,217228
30,Herkimer,2022-04-20,224209
30,Herkimer,2022-04-21,215484
30,Herkimer,2022-04-22,219558
30,Herkimer,2022-04-23,218622
30,Herkimer,2022-04-24,213178
30,Herkimer,2022-04-25,215664
30,Herkimer,2022-04-26,216813
30,Herkimer,2022-04-27,222883
30,Herkimer,2022-04-28,224947
30,Herkimer,2022-04-30,227027
30,Herkimer,2022-05-01,185887
30,Herkimer,2022-05-02,215771
30,Herkimer,2022-05-03,222753
30,Herkimer,2022-05-04,209156
30,Herkimer,2022-05-05,228914
30,Herkimer,2022-05-06,223918
30,Herkimer,2022-05-07,201680
30,Herkimer,2022-05-08,221928
30,Herkimer,2022-05-09,216062
30,Herkimer,2022-05-10,218978
30,Herkimer,2022-05-11,223532
30,Herkimer,2022-05-12,228416
30,Herkimer,2022-05-13,230479
30,Herkimer,2022-05-14,215646
30,Herkimer,2022-05-15,217572
30,Herkimer,2022-05-16,212869
30,Herkimer,2022-05-17,225413
30,Herkimer,2022-05-18,230226
30,Herkimer,2022-05-19,231628
30,Herkimer,2022-05-21,232915
30,Herkimer,2022-05-22,222716
30,Herkimer,2022-05-23,23842
30,Herkimer,2022-05-24,222429
30,Herkimer,2022-05-25,227858
30,Herkimer,2022-05-26,236983
30,Herkimer,2022-05-27,230674
30,Herkimer,2022-05-28,207973
30,Herkimer,2022-05-29,214455
30,Herkimer,2022-05-30,198967
30,Herkimer,2022-05-31,229375
30,Herkimer,2022-06-01,227746
30,Herkimer,2022-06-02,228589
30,Herkimer,2022-06-03,234023
30,Herkimer,2022-06-04,225262
30,Herkimer,2022-06-05,205234
30,Herkimer,2022-06-06,213823
30,Herkimer,2022-06-07,224842
30,Herkimer,2022-06-08,226361
30,Herkimer,2022-06-09,228433
30,Herkimer,2022-06-10,241574
30,Herkimer,2022-06-11,227725
30,Herkimer,2022-06-12,214996
30,Herkimer,2022-06-13,228202
30,Herkimer,2022-06-14,223179
30,Herkimer,2022-06-15,232203
30,Herkimer,2022-06-16,237079
30,Herkimer,2022-06-17,244187
30,Herkimer,2022-06-18,234477
30,Herkimer,2022-06-19,230865
30,Herkimer,2022-06-20,226249
30,Herkimer,2022-06-21,228179
30,Herkimer,2022-06-22,225175
30,Herkimer,2022-06-23,234951
30,Herkimer,2022-06-24,240423
30,Herkimer,2022-06-25,232224
30,Herkimer,2022-06-26,227087
30,Herkimer,2022-06-27,222041
30,Herkimer,2022-06-28,227509
30,Herkimer,2022-06-29,231954
30,Herkimer,2022-06-30,238143
30,Herkimer,2022-07-01,233304
30,Herkimer,2022-07-02,203481
30,Herkimer,2022-07-03,202537
30,Herkimer,2022-07-04,187752
30,Herkimer,2022-07-05,227482
30,Herkimer,2022-07-06,219955
30,Herkimer,2022-07-07,225236
30,Herkimer,2022-07-08,227027
30,Herkimer,2022-07-09,220711
30,Herkimer,2022-07-10,218623
30,Herkimer,2022-07-11,220874
30,Herkimer,2022-07-12,216660
30,Herkimer,2022-07-13,223107
30,Herkimer,2022-07-14,228334
30,Herkimer,2022-07-15,235898
30,Herkimer,2022-07-16,227564
30,Herkimer,2022-07-17,214802
30,Herkimer,2022-07-18,221600
30,Herkimer,2022-07-19,218759
30,Herkimer,2022-07-20,222908
30,Herkimer,2022-07-21,226861
30,Herkimer,2022-07-22,230834
30,Herkimer,2022-07-23,221343
30,Herkimer,2022-07-31,220438
30,Herkimer,2022-08-01,217882
30,Herkimer,2022-08-02,218754
30,Herkimer,2022-08-03,223916
30,Herkimer,2022-08-04,225334
30,Herkimer,2022-08-05,226815
30,Herkimer,2022-08-06,222068
30,Herkimer,2022-08-07,207755
30,Herkimer,2022-08-08,220975
30,Herkimer,2022-08-09,221798
30,Herkimer,2022-08-10,224472
30,Herkimer,2022-08-11,228594
30,Herkimer,2022-08-12,232761
30,Herkimer,2022-08-13,225304
30,Herkimer,2022-08-14,221917
30,Herkimer,2022-08-15,220338
30,Herkimer,2022-08-16,219278
30,Herkimer,2022-08-17,223162
30,Herkimer,2022-08-18,230575
30,Herkimer,2022-08-19,231719
30,Herkimer,2022-08-20,229132
30,Herkimer,2022-08-21,223745
30,Herkimer,2022-08-22,214834
30,Herkimer,2022-08-23,217685
30,Herkimer,2022-08-24,224409
30,Herkimer,2022-08-25,228817
30,Herkimer,2022-08-26,227585
30,Herkimer,2022-08-27,231858
30,Herkimer,2022-08-28,226505
30,Herkimer,2022-08-29,220784
30,Herkimer,2022-08-30,221098
30,Herkimer,2022-08-31,227643
30,Herkimer,2022-09-01,233093
30,Herkimer,2022-09-02,232219
30,Herkimer,2022-09-03,218359
30,Herkimer,2022-09-04,214594
30,Herkimer,2022-09-05,192557
30,Herkimer,2022-09-06,215915
30,Herkimer,2022-09-07,224163
30,Herkimer,2022-09-08,225559
30,Herkimer,2022-09-09,232909
30,Herkimer,2022-09-18,226443
30,Herkimer,2022-09-19,216809
30,Herkimer,2022-09-20,221029
30,Herkimer,2022-09-21,225207
30,Herkimer,2022-09-22,222836
30,Herkimer,2022-09-23,233113
30,Herkimer,2022-09-24,226822
30,Herkimer,2022-09-25,212252
30,Herkimer,2022-09-26,206021
30,Herkimer,2022-09-27,211394
30,Herkimer,2022-09-28,220224
30,Herkimer,2022-09-29,226870
30,Herkimer,2022-09-30,234487
30,Herkimer,2022-10-01,196984
30,Herkimer,2022-10-02,187172
30,Herkimer,2022-10-03,208234
30,Herkimer,2022-10-04,198943
30,Herkimer,2022-10-05,192396
30,Herkimer,2022-10-06,228770
30,Herkimer,2022-10-07,236947
30,Herkimer,2022-10-08,231496
30,Herkimer,2022-10-09,217310
30,Herkimer,2022-10-10,201028
30,Herkimer,2022-10-11,208420
30,Herkimer,2022-10-12,225732
30,Herkimer,2022-10-13,222728
30,Herkimer,2022-10-14,232369
30,Herkimer,2022-10-15,228101
30,Herkimer,2022-10-16,211663
30,Herkimer,2022-10-17,201228
30,Herkimer,2022-10-18,208642
30,Herkimer,2022-10-19,221802
30,Herkimer,2022-10-20,226968
30,Herkimer,2022-10-21,233592
30,Herkimer,2022-10-22,229237
30,Herkimer,2022-10-23,208806
30,Herkimer,2022-10-24,210640
30,Herkimer,2022-10-25,218031
30,Herkimer,2022-10-26,220358
30,Herkimer,2022-10-27,227460
30,Herkimer,2022-10-28,230134
30,Herkimer,2022-10-29,221465
30,Herkimer,2022-10-30,214398
30,Herkimer,2022-10-31,214491
30,Herkimer,2022-11-01,218559
30,Herkimer,2022-11-02,221000
30,Herkimer,2022-11-03,223581
30,Herkimer,2022-11-04,227995
30,Herkimer,2022-11-05,226748
30,Herkimer,2022-11-06,116954
30,Herkimer,2022-11-07,216236
30,Herkimer,2022-11-08,215174
30,Herkimer,2022-11-09,220326
30,Herkimer,2022-11-10,230489
30,Herkimer,2022-11-11,207360
30,Herkimer,2022-11-12,214648
30,Herkimer,2022-11-13,207546
30,Herkimer,2022-11-14,214342
30,Herkimer,2022-11-15,215868
30,Herkimer,2022-11-16,217392
30,Herkimer,2022-11-17,225710
30,Herkimer,2022-11-18,228761
30,Herkimer,2022-11-19,216510
30,Herkimer,2022-11-20,200841
30,Herkimer,2022-11-21,214176
30,Herkimer,2022-11-22,231175
30,Herkimer,2022-11-23,242593
30,Herkimer,2022-11-24,227735
30,Herkimer,2022-11-25,198518
30,Herkimer,2022-11-26,212558
30,Herkimer,2022-11-27,201706
30,Herkimer,2022-11-28,217465
30,Herkimer,2022-11-29,215840
30,Herkimer,2022-11-30,206916
30,Herkimer,2022-12-01,221556
30,Herkimer,2022-12-02,223376
30,Herkimer,2022-12-03,200214
30,Herkimer,2022-12-04,197866
30,Herkimer,2022-12-05,210226
30,Herkimer,2022-12-06,212503
30,Herkimer,2022-12-07,215346
30,Herkimer,2022-12-08,224800
30,Herkimer,2022-12-09,227785
30,Herkimer,2022-12-10,220072
30,Herkimer,2022-12-11,189663
30,Herkimer,2022-12-12,213091
30,Herkimer,2022-12-13,218314
30,Herkimer,2022-12-14,226549
30,Herkimer,2022-12-15,218579
30,Herkimer,2022-12-16,217406
30,Herkimer,2022-12-17,226647
30,Herkimer,2022-12-18,209248
30,Herkimer,2022-12-19,218651
30,Herkimer,2022-12-20,225259
30,Herkimer,2022-12-21,231455
30,Herkimer,2022-12-22,231979
30,Herkimer,2022-12-23,205202
30,Herkimer,2022-12-24,198891
30,Herkimer,2022-12-25,195336
30,Herkimer,2022-12-26,201234
30,Herkimer,2022-12-27,225461
30,Herkimer,2022-12-28,228837
30,Herkimer,2022-12-29,231862
30,Herkimer,2022-12-30,233318
30,Herkimer,2022-12-31,179038
30,Herkimer,2023-01-01,188330
30,Herkimer,2023-01-02,182465
30,Herkimer,2023-01-03,204109
30,Herkimer,2023-01-04,209117
30,Herkimer,2023-01-05,213193
30,Herkimer,2023-01-06,211881
30,Herkimer,2023-01-07,203222
30,Herkimer,2023-01-08,185567
30,Herkimer,2023-01-09,205596
30,Herkimer,2023-01-10,211672
30,Herkimer,2023-01-11,212245
30,Herkimer,2023-01-12,213479
30,Herkimer,2023-01-13,219111
30,Herkimer,2023-01-14,203920
30,Herkimer,2023-01-15,189181
30,Herkimer,2023-01-16,200226
30,Herkimer,2023-01-17,212659
30,Herkimer,2023-01-18,213287
30,Herkimer,2023-01-19,206229
30,Herkimer,2023-01-20,218317
30,Herkimer,2023-01-21,204332
30,Herkimer,2023-01-22,181739
30,Herkimer,2023-01-23,199932
30,Herkimer,2023-01-24,210987
30,Herkimer,2023-01-25,195719
30,Herkimer,2023-01-26,211462
30,Herkimer,2023-01-27,218492
30,Herkimer,2023-01-28,204264
30,Herkimer,2023-01-29,187562
30,Herkimer,2023-01-30,209435
30,Herkimer,2023-01-31,209637
30,Herkimer,2023-02-01,211639
30,Herkimer,2023-02-02,214951
30,Herkimer,2023-02-03,209106
30,Herkimer,2023-02-04,185289
30,Herkimer,2023-02-05,185102
30,Herkimer,2023-02-06,206660
30,Herkimer,2023-02-07,213824
30,Herkimer,2023-02-08,212192
30,Herkimer,2023-02-09,216521
30,Herkimer,2023-02-10,221973
30,Herkimer,2023-02-11,209267
30,Herkimer,2023-02-12,183243
30,Herkimer,2023-02-13,208125
30,Herkimer,2023-02-14,215086
30,Herkimer,2023-02-15,218215
30,Herkimer,2023-02-16,216989
30,Herkimer,2023-02-17,222161
30,Herkimer,2023-02-18,211776
30,Herkimer,2023-02-19,195083
30,Herkimer,2023-02-20,202698
30,Herkimer,2023-02-21,210918
30,Herkimer,2023-02-22,210439
30,Herkimer,2023-02-23,216485
30,Herkimer,2023-02-24,219537
30,Herkimer,2023-02-25,203572
30,Herkimer,2023-02-26,195843
30,Herkimer,2023-02-27,209160
30,Herkimer,2023-02-28,196350
30,Herkimer,2023-03-01,219150
30,Herkimer,2023-03-02,221943
30,Herkimer,2023-03-03,221229
30,Herkimer,2023-03-04,206882
30,Herkimer,2023-03-05,197495
30,Herkimer,2023-03-06,212511
30,Herkimer,2023-03-07,216693
30,Herkimer,2023-03-08,219584
30,Herkimer,2023-03-09,223011
30,Herkimer,2023-03-10,227189
30,Herkimer,2023-03-11,201141
30,Herkimer,2023-03-12,202409
30,Herkimer,2023-03-13,207197
30,Herkimer,2023-03-14,193559
30,Herkimer,2023-03-15,215521
30,Herkimer,2023-03-16,232960
30,Herkimer,2023-03-17,231078
30,Herkimer,2023-03-19,211474
30,Herkimer,2023-03-20,217996
30,Herkimer,2023-03-21,222346
30,Herkimer,2023-03-22,223847
30,Herkimer,2023-03-23,224494
30,Herkimer,2023-03-24,227921
30,Herkimer,2023-03-25,201555
30,Herkimer,2023-03-26,211331
30,Herkimer,2023-03-27,219269
30,Herkimer,2023-03-28,219533
30,Herkimer,2023-03-29,222664
30,Herkimer,2023-03-30,226560
30,Herkimer,2023-03-31,232359
30,Herkimer,2023-04-02,210227
30,Herkimer,2023-04-03,218146
30,Herkimer,2023-04-04,220713
30,Herkimer,2023-04-05,225711
30,Herkimer,2023-04-06,214238
30,Herkimer,2023-04-07,216450
30,Herkimer,2023-04-08,213013
30,Herkimer,2023-04-09,224445
30,Herkimer,2023-04-10,229352
30,Herkimer,2023-04-11,215206
30,Herkimer,2023-04-12,208466
30,Herkimer,2023-04-13,219253
30,Herkimer,2023-04-14,233868
30,Herkimer,2023-04-15,218822
30,Herkimer,2023-04-16,213615
30,Herkimer,2023-04-17,217992
30,Herkimer,2023-04-18,224462
30,Herkimer,2023-04-19,228467
30,Herkimer,2023-04-20,236476
30,Herkimer,2023-04-21,235193
30,Herkimer,2023-04-22,223836
30,Herkimer,2023-04-23,212551
30,Herkimer,2023-04-24,221102
30,Herkimer,2023-04-25,223283
30,Herkimer,2023-04-26,225413
30,Herkimer,2023-04-27,229275
30,Herkimer,2023-04-28,233129
30,Herkimer,2023-04-29,199829
30,Herkimer,2023-04-30,189826
30,Herkimer,2023-05-01,223486
30,Herkimer,2023-05-02,219746
30,Herkimer,2023-05-03,224029
30,Herkimer,2023-05-04,226594
30,Herkimer,2023-05-05,236452
30,Herkimer,2023-05-06,234120
30,Herkimer,2023-05-07,192450
30,Herkimer,2023-05-08,226451
30,Herkimer,2023-05-09,229526
30,Herkimer,2023-05-10,230286
30,Herkimer,2023-05-11,236786
30,Herkimer,2023-05-12,243289
30,Herkimer,2023-05-13,241340
30,Herkimer,2023-05-14,240149
30,Herkimer,2023-05-15,229116
30,Herkimer,2023-05-16,229598
30,Herkimer,2023-05-17,232810
30,Herkimer,2023-05-18,236403
30,Herkimer,2023-05-19,235850
30,Herkimer,2023-05-20,209889
30,Herkimer,2023-05-21,232996
30,Herkimer,2023-05-22,225467
30,Herkimer,2023-05-23,227616
30,Herkimer,2023-05-24,233090
30,Herkimer,2023-05-25,236683
30,Herkimer,2023-05-26,230465
30,Herkimer,2023-05-27,223292
30,Herkimer,2023-05-28,220687
30,Herkimer,2023-05-29,199660
30,Herkimer,2023-05-30,232153
30,Herkimer,2023-05-31,230495
30,Herkimer,2023-06-01,236771
30,Herkimer,2023-06-02,237980
30,Herkimer,2023-06-03,228603
30,Herkimer,2023-06-04,224666
30,Herkimer,2023-06-05,227444
30,Herkimer,2023-06-06,227774
30,Herkimer,2023-06-07,226017
30,Herkimer,2023-06-08,221263
30,Herkimer,2023-06-09,234456
30,Herkimer,2023-06-10,235953
30,Herkimer,2023-06-11,231382
30,Herkimer,2023-06-12,227929
30,Herkimer,2023-06-13,234114
30,Herkimer,2023-06-14,235484
30,Herkimer,2023-06-15,248169
30,Herkimer,2023-06-16,246052
30,Herkimer,2023-06-17,239374
30,Herkimer,2023-06-18,235577
30,Herkimer,2023-06-19,235100
30,Herkimer,2023-06-20,239492
30,Herkimer,2023-06-21,242840
30,Herkimer,2023-06-22,243073
30,Herkimer,2023-06-23,242561
30,Herkimer,2023-06-24,229134
30,Herkimer,2023-06-25,227474
30,Herkimer,2023-06-26,233103
30,Herkimer,2023-06-27,238591
30,Herkimer,2023-06-28,241843
30,Herkimer,2023-06-29,244797
30,Herkimer,2023-06-30,243530
30,Herkimer,2023-07-01,233537
30,Herkimer,2023-07-02,206744
30,Herkimer,2023-07-03,220061
30,Herkimer,2023-07-04,178384
30,Herkimer,2023-07-05,231769
30,Herkimer,2023-07-06,228931
30,Herkimer,2023-07-07,231862
30,Herkimer,2023-07-08,226317
30,Herkimer,2023-07-09,213751
30,Herkimer,2023-07-10,223903
30,Herkimer,2023-07-11,226584
30,Herkimer,2023-07-12,232584
30,Herkimer,2023-07-13,236756
30,Herkimer,2023-07-14,234209
30,Herkimer,2023-07-15,231095
30,Herkimer,2023-07-16,198979
30,Herkimer,2023-07-17,230230
30,Herkimer,2023-07-18,224468
30,Herkimer,2023-07-19,227064
30,Herkimer,2023-07-20,236852
30,Herkimer,2023-07-21,236834
30,Herkimer,2023-07-22,236609
30,Herkimer,2023-07-23,227710
30,Herkimer,2023-07-24,229426
30,Herkimer,2023-07-25,222460
30,Herkimer,2023-07-26,230590
30,Herkimer,2023-07-27,228651
30,Herkimer,2023-07-28,238351
30,Herkimer,2023-07-29,228137
30,Herkimer,2023-07-30,228839
30,Herkimer,2023-07-31,235050
30,Herkimer,2023-08-01,229881
30,Herkimer,2023-08-02,227118
30,Herkimer,2023-08-03,232225
30,Herkimer,2023-08-04,233184
30,Herkimer,2023-08-05,231565
30,Herkimer,2023-08-06,224646
30,Herkimer,2023-08-07,222347
30,Herkimer,2023-08-08,226116
30,Herkimer,2023-08-09,229381
30,Herkimer,2023-08-10,228542
30,Herkimer,2023-08-11,241765
30,Herkimer,2023-08-12,231748
30,Herkimer,2023-08-13,225037
30,Herkimer,2023-08-14,228294
30,Herkimer,2023-08-15,224624
30,Herkimer,2023-08-16,228899
30,Herkimer,2023-08-17,232462
30,Herkimer,2023-08-18,233295
30,Herkimer,2023-08-19,234593
30,Herkimer,2023-08-20,222089
30,Herkimer,2023-08-21,224766
30,Herkimer,2023-08-22,222539
30,Herkimer,2023-08-23,222288
30,Herkimer,2023-08-24,227983
30,Herkimer,2023-08-25,224494
30,Herkimer,2023-08-26,217582
30,Herkimer,2023-08-27,214798
30,Herkimer,2023-08-28,224521
30,Herkimer,2023-08-29,221573
30,Herkimer,2023-08-30,228282
30,Herkimer,2023-08-31,240742
30,Herkimer,2023-09-01,236252
30,Herkimer,2023-09-02,220297
30,Herkimer,2023-09-03,215401
30,Herkimer,2023-09-04,202753
30,Herkimer,2023-09-05,231528
30,Herkimer,2023-09-06,227072
30,Herkimer,2023-09-07,227861
30,Herkimer,2023-09-08,230975
30,Herkimer,2023-09-09,225835
30,Herkimer,2023-09-10,208050
30,Herkimer,2023-09-11,221560
30,Herkimer,2023-09-12,226407
30,Herkimer,2023-09-13,222539
30,Herkimer,2023-09-14,229789
30,Herkimer,2023-09-15,238184
30,Herkimer,2023-09-16,227684
30,Herkimer,2023-09-17,211297
30,Herkimer,2023-09-18,210366
30,Herkimer,2023-09-19,225259
30,Herkimer,2023-09-20,230263
30,Herkimer,2023-09-21,232355
30,Herkimer,2023-09-22,238279
30,Herkimer,2023-09-24,177492
30,Herkimer,2023-09-25,190880
30,Herkimer,2023-09-26,218245
30,Herkimer,2023-09-27,223497
30,Herkimer,2023-09-28,228211
30,Herkimer,2023-09-29,199993
30,Herkimer,2023-09-30,208135
30,Herkimer,2023-10-01,209806
30,Herkimer,2023-10-02,223918
30,Herkimer,2023-10-03,227048
30,Herkimer,2023-10-04,228076
30,Herkimer,2023-10-05,228609
30,Herkimer,2023-10-07,202310
30,Herkimer,2023-10-08,209372
30,Herkimer,2023-10-09,215381
30,Herkimer,2023-10-10,222518
30,Herkimer,2023-10-11,223334
30,Herkimer,2023-10-12,230080
30,Herkimer,2023-10-13,231847
30,Herkimer,2023-10-14,198630
30,Herkimer,2023-10-15,212751
30,Herkimer,2023-10-16,219276
30,Herkimer,2023-10-17,224637
30,Herkimer,2023-10-18,225869
30,Herkimer,2023-10-19,230607
30,Herkimer,2023-10-20,221446
30,Herkimer,2023-10-21,214002
30,Herkimer,2023-10-22,218464
30,Herkimer,2023-10-23,219801
30,Herkimer,2023-10-24,219963
30,Herkimer,2023-10-25,225682
30,Herkimer,2023-10-26,229595
30,Herkimer,2023-10-27,235727
30,Herkimer,2023-10-28,231151
30,Herkimer,2023-10-29,206007
30,Herkimer,2023-10-30,216067
30,Herkimer,2023-10-31,213558
30,Herkimer,2023-11-01,221501
30,Herkimer,2023-11-02,225392
30,Herkimer,2023-11-03,228916
30,Herkimer,2023-11-04,226998
30,Herkimer,2023-11-05,116301
30,Herkimer,2023-11-06,219468
